date,state,district,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_enrolment,total_biometric_updates,biometric_to_enrolment_ratio,elderly_update_pressure,child_update_pressure,service_stress_risk
2025-05-09,west bengal,purba bardhaman,16,5,1,15.0,20.0,,,22,35.0,1.5217391304347827,,,0.0006496218272933971
2025-05-09,west bengal,purba medinipur,166,15,1,219.0,230.0,,,182,449.0,2.453551912568306,,,0.0010474074333269182
2025-05-09,west bengal,purulia,8,0,0,0.0,2.0,,,8,2.0,0.2222222222222222,,,9.486540969998814e-05
2025-05-09,west bengal,puruliya,136,20,0,61.0,139.0,,,156,200.0,1.2738853503184713,,,0.000543814450509486
2025-05-09,west bengal,south 24 parganas,302,74,1,249.0,307.0,,,377,556.0,1.470899470899471,,,0.0006279186642046834
2025-05-09,west bengal,south dinajpur,5,1,0,3.0,10.0,,,6,13.0,1.8571428571428572,,,0.0007928037810641865
2025-05-09,west bengal,south twenty four parganas,41,4,0,16.0,74.0,,,45,90.0,1.9565217391304348,,,0.000835228063662939
2025-05-09,west bengal,uttar dinajpur,111,42,2,93.0,134.0,,,155,227.0,1.455128205128205,,,0.00062118600005473
2025-05-09,west bengal,west midnapore,25,16,0,18.0,67.0,,,41,85.0,2.0238095238095237,,,0.0008639528383391776
2025-05-09,westbengal,hooghly,1,0,0,,,,,1,,,,,0.0
2025-05-11,andaman and nicobar islands,south andaman,4,0,0,29.0,12.0,,,4,41.0,8.2,,,0.003500533617929562
2025-05-11,andhra pradesh,adilabad,19,4,0,46.0,80.0,,,23,126.0,5.25,,,0.00224119530416222
2025-05-11,andhra pradesh,alluri sitharama raju,20,5,0,51.0,60.0,,,25,111.0,4.269230769230769,,,0.001822510467120926
2025-05-11,andhra pradesh,anakapalli,3,0,0,7.0,4.0,,,3,11.0,2.75,,,0.0011739594450373531
2025-05-11,andhra pradesh,anantapur,83,3,0,250.0,330.0,,,86,580.0,6.666666666666667,,,0.002845962290999644
2025-05-11,andhra pradesh,ananthapur,38,1,0,213.0,107.0,,,39,320.0,8.0,,,0.0034151547491995727
2025-05-11,andhra pradesh,ananthapuramu,63,4,0,200.0,60.0,,,67,260.0,3.823529411764706,,,0.0016322430786615608
2025-05-11,andhra pradesh,annamayya,30,1,7,28.0,20.0,,,38,48.0,1.2307692307692308,,,0.0005254084229537805
2025-05-11,andhra pradesh,bapatla,9,1,1,43.0,9.0,,,11,52.0,4.333333333333333,,,0.0018498754891497686
2025-05-11,andhra pradesh,chittoor,174,17,0,1881.0,347.0,,,191,2228.0,11.604166666666666,,,0.004953753112771255
2025-05-11,andhra pradesh,cuddapah,133,9,0,532.0,309.0,,,142,841.0,5.881118881118881,,,0.002510616384682553
2025-05-11,andhra pradesh,dr. b. r. ambedkar konaseema,13,0,0,32.0,15.0,,,13,47.0,3.357142857142857,,,0.0014331452965391065
2025-05-11,andhra pradesh,east godavari,164,6,0,1148.0,371.0,,,170,1519.0,8.883040935672515,,,0.003792119929849526
2025-05-11,andhra pradesh,eluru,10,0,0,17.0,8.0,,,10,25.0,2.272727272727273,,,0.0009702144173862424
2025-05-11,andhra pradesh,guntur,200,14,1,1020.0,426.0,,,215,1446.0,6.694444444444445,,,0.0028578204672121423
2025-05-11,andhra pradesh,hyderabad,54,18,0,77.0,117.0,,,72,194.0,2.6575342465753424,,,0.0011344863379190362
2025-05-11,andhra pradesh,k.v.rangareddy,1,0,0,2.0,0.0,,,1,2.0,1.0,,,0.0004268943436499466
2025-05-11,andhra pradesh,kakinada,24,3,1,48.0,17.0,,,28,65.0,2.2413793103448274,,,0.0009568321495602251
2025-05-11,andhra pradesh,karim nagar,1,0,0,4.0,3.0,,,1,7.0,3.5,,,0.0014941302027748132
2025-05-11,andhra pradesh,karimnagar,7,0,0,17.0,25.0,,,7,42.0,5.25,,,0.00224119530416222
2025-05-11,andhra pradesh,khammam,8,2,0,40.0,52.0,,,10,92.0,8.363636363636363,,,0.003570389055981371
2025-05-11,andhra pradesh,krishna,99,19,1,817.0,317.0,,,119,1134.0,9.45,,,0.004034151547491995
2025-05-11,andhra pradesh,kurnool,258,18,0,854.0,436.0,,,276,1290.0,4.657039711191335,,,0.001988063910860762
2025-05-11,andhra pradesh,mahabub nagar,10,3,0,0.0,35.0,,,13,35.0,2.5,,,0.0010672358591248667
2025-05-11,andhra pradesh,mahbubnagar,5,1,0,5.0,21.0,,,6,26.0,3.7142857142857144,,,0.001585607562128373
2025-05-11,andhra pradesh,medak,7,2,0,21.0,41.0,,,9,62.0,6.2,,,0.002646744930629669
2025-05-11,andhra pradesh,n. t. r,14,1,2,32.0,23.0,,,17,55.0,3.0555555555555554,,,0.0013043993833748366
2025-05-11,andhra pradesh,nalgonda,10,4,0,28.0,85.0,,,14,113.0,7.533333333333333,,,0.0032159373888295977
2025-05-11,andhra pradesh,nandyal,27,1,0,31.0,23.0,,,28,54.0,1.8620689655172413,,,0.0007949067088654178
2025-05-11,andhra pradesh,nellore,111,15,0,428.0,283.0,,,126,711.0,5.5984251968503935,,,0.002389936049882772
2025-05-11,andhra pradesh,nizamabad,8,1,0,14.0,15.0,,,9,29.0,2.9,,,0.0012379935965848453
2025-05-11,andhra pradesh,palnadu,24,0,0,34.0,20.0,,,24,54.0,2.16,,,0.0009220917822838848
2025-05-11,andhra pradesh,parvathipuram manyam,9,4,0,10.0,12.0,,,13,22.0,1.5714285714285714,,,0.0006708339685927733
2025-05-11,andhra pradesh,prakasam,165,23,2,605.0,410.0,,,190,1015.0,5.31413612565445,,,0.0022685746534277266
2025-05-11,andhra pradesh,rangareddi,28,11,0,64.0,87.0,,,39,151.0,3.775,,,0.0016115261472785484
2025-05-11,andhra pradesh,sri potti sriramulu nellore,15,28,8,37.0,11.0,,,51,48.0,0.9230769230769231,,,0.0003940563172153354
2025-05-11,andhra pradesh,sri sathya sai,22,1,0,40.0,25.0,,,23,65.0,2.7083333333333335,,,0.0011561721807186055
2025-05-11,andhra pradesh,srikakulam,138,2,0,481.0,217.0,,,140,698.0,4.950354609929078,,,0.0021132783820401613
2025-05-11,andhra pradesh,tirupati,24,15,3,21.0,20.0,,,42,41.0,0.9534883720930233,,,0.00040703879278250726
2025-05-11,andhra pradesh,visakhapatnam,221,12,0,961.0,602.0,,,233,1563.0,6.67948717948718,,,0.0028514352954054126
2025-05-11,andhra pradesh,vizianagaram,84,2,0,329.0,208.0,,,86,537.0,6.172413793103448,,,0.002634968534942774
2025-05-11,andhra pradesh,warangal,11,8,0,66.0,121.0,,,19,187.0,9.35,,,0.003991462113127001
2025-05-11,andhra pradesh,west godavari,127,4,0,714.0,345.0,,,131,1059.0,8.022727272727273,,,0.0034248568933734356
2025-05-11,andhra pradesh,y. s. r,23,2,1,36.0,18.0,,,26,54.0,2.0,,,0.0008537886872998932
2025-05-11,arunachal pradesh,changlang,8,1,0,11.0,9.0,,,9,20.0,2.0,,,0.0008537886872998932
2025-05-11,arunachal pradesh,east kameng,0,2,0,62.0,2.0,,,2,64.0,21.333333333333332,,,0.00910707933119886
2025-05-11,arunachal pradesh,east siang,1,2,0,8.0,2.0,,,3,10.0,2.5,,,0.0010672358591248667
2025-05-11,arunachal pradesh,kamle,0,1,0,0.0,2.0,,,1,2.0,1.0,,,0.0004268943436499466
2025-05-11,arunachal pradesh,longding,0,2,0,10.0,2.0,,,2,12.0,4.0,,,0.0017075773745997864
2025-05-11,arunachal pradesh,lower siang,2,0,0,25.0,0.0,,,2,25.0,8.333333333333334,,,0.0035574528637495554
2025-05-11,arunachal pradesh,lower subansiri,0,2,0,5.0,2.0,,,2,7.0,2.3333333333333335,,,0.0009960868018498755
2025-05-11,arunachal pradesh,namsai,3,0,0,33.0,4.0,,,3,37.0,9.25,,,0.003948772678762006
2025-05-11,arunachal pradesh,papum pare,1,9,0,15.0,13.0,,,10,28.0,2.5454545454545454,,,0.0010866401474725915
2025-05-11,arunachal pradesh,tawang,2,2,0,4.0,2.0,,,4,6.0,1.2,,,0.0005122732123799358
2025-05-11,arunachal pradesh,tirap,2,0,0,37.0,1.0,,,2,38.0,12.666666666666666,,,0.005407328352899324
2025-05-11,arunachal pradesh,upper subansiri,0,1,0,38.0,3.0,,,1,41.0,20.5,,,0.008751334044823905
2025-05-11,arunachal pradesh,west kameng,0,2,0,6.0,10.0,,,2,16.0,5.333333333333333,,,0.002276769832799715
2025-05-11,arunachal pradesh,west siang,10,7,0,62.0,5.0,,,17,67.0,3.7222222222222223,,,0.0015889956124748013
2025-05-11,assam,bajali,1,0,0,,,,,1,,,,,0.0
2025-05-11,assam,baksa,44,10,0,106.0,48.0,,,54,154.0,2.8,,,0.0011953041622198503
2025-05-11,assam,barpeta,187,49,0,583.0,283.0,,,236,866.0,3.654008438818565,,,0.0015598755341808175
2025-05-11,assam,biswanath,28,12,0,48.0,15.0,,,40,63.0,1.5365853658536586,,,0.0006559596012182106
2025-05-11,assam,bongaigaon,34,9,0,112.0,73.0,,,43,185.0,4.204545454545454,,,0.001794896672164548
2025-05-11,assam,cachar,104,54,0,157.0,96.0,,,158,253.0,1.5911949685534592,,,0.0006792721317197264
2025-05-11,assam,charaideo,11,6,0,26.0,5.0,,,17,31.0,1.7222222222222223,,,0.000735206925174908
2025-05-11,assam,chirang,20,8,0,107.0,34.0,,,28,141.0,4.862068965517241,,,0.0020755897398152573
2025-05-11,assam,darrang,82,22,7,100.0,62.0,,,111,162.0,1.4464285714285714,,,0.0006174721756365299
2025-05-11,assam,dhemaji,38,12,1,59.0,24.0,,,51,83.0,1.5961538461538463,,,0.000681389048518184
2025-05-11,assam,dhubri,160,52,0,159.0,86.0,,,212,245.0,1.1502347417840375,,,0.0004910287051372625
2025-05-11,assam,dibrugarh,27,25,12,59.0,34.0,,,64,93.0,1.4307692307692308,,,0.0006107872916837698
2025-05-11,assam,dima hasao,0,1,0,,,,,1,,,,,0.0
2025-05-11,assam,goalpara,58,17,0,81.0,50.0,,,75,131.0,1.7236842105263157,,,0.000735831039712408
2025-05-11,assam,golaghat,32,28,0,92.0,48.0,,,60,140.0,2.2950819672131146,,,0.000979757510016271
2025-05-11,assam,hailakandi,68,7,0,36.0,42.0,,,75,78.0,1.0263157894736843,,,0.0004381284053249452
2025-05-11,assam,hojai,40,15,0,108.0,100.0,,,55,208.0,3.7142857142857144,,,0.001585607562128373
2025-05-11,assam,jorhat,46,3,0,85.0,21.0,,,49,106.0,2.12,,,0.0009050160085378868
2025-05-11,assam,kamrup,71,30,0,136.0,113.0,,,101,249.0,2.4411764705882355,,,0.001042124427145458
2025-05-11,assam,kamrup metro,51,22,0,65.0,51.0,,,73,116.0,1.5675675675675675,,,0.0006691857278837001
2025-05-11,assam,karbi anglong,88,46,3,398.0,107.0,,,137,505.0,3.6594202898550723,,,0.0015621858227769783
2025-05-11,assam,karimganj,78,44,0,137.0,61.0,,,122,198.0,1.6097560975609757,,,0.0006871957727047921
2025-05-11,assam,kokrajhar,28,21,0,93.0,54.0,,,49,147.0,2.94,,,0.001255069370330843
2025-05-11,assam,lakhimpur,51,17,0,95.0,82.0,,,68,177.0,2.5652173913043477,,,0.0010950767945802978
2025-05-11,assam,marigaon,66,19,0,50.0,67.0,,,85,117.0,1.3604651162790697,,,0.0005807748628726018
2025-05-11,assam,nagaon,85,32,0,214.0,343.0,,,117,557.0,4.720338983050848,,,0.002015086011974748
2025-05-11,assam,nalbari,64,20,0,174.0,25.0,,,84,199.0,2.3411764705882354,,,0.0009994349927804633
2025-05-11,assam,north cachar hills,4,1,0,6.0,5.0,,,5,11.0,1.8333333333333333,,,0.000782639630024902
2025-05-11,assam,sibsagar,39,14,0,43.0,18.0,,,53,61.0,1.1296296296296295,,,0.000482232499308273
2025-05-11,assam,sonitpur,112,66,0,100.0,66.0,,,178,166.0,0.9273743016759777,,,0.0003958908438317941
2025-05-11,assam,south salmara mankachar,18,6,0,42.0,18.0,,,24,60.0,2.4,,,0.0010245464247598717
2025-05-11,assam,sribhumi,1,2,0,0.0,7.0,,,3,7.0,1.75,,,0.0007470651013874066
2025-05-11,assam,tinsukia,27,20,0,78.0,30.0,,,47,108.0,2.25,,,0.0009605122732123799
2025-05-11,assam,udalguri,33,9,0,42.0,35.0,,,42,77.0,1.7906976744186047,,,0.0007644387083964161
2025-05-11,assam,west karbi anglong,12,4,0,25.0,29.0,,,16,54.0,3.176470588235294,,,0.0013560173268880656
2025-05-11,bihar,araria,203,121,0,246.0,431.0,,,324,677.0,2.083076923076923,,,0.0008892537558492734
2025-05-11,bihar,arwal,9,41,0,45.0,123.0,,,50,168.0,3.2941176470588234,,,0.0014062401908468828
2025-05-11,bihar,aurangabad,65,207,0,247.0,286.0,,,272,533.0,1.9523809523809523,,,0.0008334603852213243
2025-05-11,bihar,aurangabad(bh),0,3,0,0.0,4.0,,,3,4.0,1.0,,,0.0004268943436499466
2025-05-11,bihar,banka,161,129,0,249.0,261.0,,,290,510.0,1.7525773195876289,,,0.0007481653445411436
2025-05-11,bihar,begusarai,141,89,0,247.0,279.0,,,230,526.0,2.277056277056277,,,0.0009720624448479304
2025-05-11,bihar,bhagalpur,176,124,0,292.0,349.0,,,300,641.0,2.129568106312292,,,0.0009091005790020457
2025-05-11,bihar,bhojpur,42,217,2,170.0,237.0,,,261,407.0,1.5534351145038168,,,0.0006631526636088866
2025-05-11,bihar,buxar,47,97,3,101.0,151.0,,,147,252.0,1.7027027027027026,,,0.0007268741527012605
2025-05-11,bihar,darbhanga,151,81,1,313.0,790.0,,,233,1103.0,4.713675213675214,,,0.002012241286520902
2025-05-11,bihar,east champaran,181,348,9,329.0,554.0,,,538,883.0,1.6382189239332097,,,0.0006993463922873893
2025-05-11,bihar,gaya,122,294,2,311.0,472.0,,,418,783.0,1.8687350835322196,,,0.000797752436940115
2025-05-11,bihar,gopalganj,56,128,1,147.0,244.0,,,185,391.0,2.1021505376344085,,,0.0008973961740168233
2025-05-11,bihar,jamui,92,89,0,176.0,190.0,,,181,366.0,2.010989010989011,,,0.0008584798339334091
2025-05-11,bihar,jehanabad,16,71,1,81.0,119.0,,,88,200.0,2.247191011235955,,,0.0009593131317976329
2025-05-11,bihar,kaimur (bhabua),57,60,0,162.0,198.0,,,117,360.0,3.0508474576271185,,,0.001302389522999837
2025-05-11,bihar,katihar,253,107,2,277.0,664.0,,,362,941.0,2.5922865013774103,,,0.001106632444558126
2025-05-11,bihar,khagaria,58,46,1,109.0,185.0,,,105,294.0,2.7735849056603774,,,0.001184027707859286
2025-05-11,bihar,kishanganj,167,41,0,184.0,726.0,,,208,910.0,4.354066985645933,,,0.0018587265680452222
2025-05-11,bihar,lakhisarai,52,58,0,100.0,124.0,,,110,224.0,2.018018018018018,,,0.0008614804772755679
2025-05-11,bihar,madhepura,105,88,0,149.0,292.0,,,193,441.0,2.2731958762886597,,,0.0009704144615960126
2025-05-11,bihar,madhubani,248,217,8,450.0,674.0,,,473,1124.0,2.371308016877637,,,0.0010122979794568354
2025-05-11,bihar,monghyr,1,0,0,0.0,3.0,,,1,3.0,1.5,,,0.0006403415154749199
2025-05-11,bihar,munger,46,50,1,73.0,133.0,,,97,206.0,2.1020408163265305,,,0.0008973493346111122
2025-05-11,bihar,muzaffarpur,160,138,1,306.0,527.0,,,299,833.0,2.776666666666667,,,0.0011853432942013518
2025-05-11,bihar,nalanda,50,138,1,183.0,274.0,,,189,457.0,2.405263157894737,,,0.0010267932370948715
2025-05-11,bihar,nawada,34,183,4,129.0,228.0,,,221,357.0,1.6081081081081081,,,0.0006864922553289682
2025-05-11,bihar,pashchim champaran,1,0,0,0.0,2.0,,,1,2.0,1.0,,,0.0004268943436499466
2025-05-11,bihar,patna,63,172,0,311.0,515.0,,,235,826.0,3.5,,,0.0014941302027748132
2025-05-11,bihar,purba champaran,1,1,0,0.0,2.0,,,2,2.0,0.6666666666666666,,,0.0002845962290999644
2025-05-11,bihar,purnea,3,6,0,6.0,18.0,,,9,24.0,2.4,,,0.0010245464247598717
2025-05-11,bihar,purnia,211,138,1,309.0,606.0,,,350,915.0,2.606837606837607,,,0.0011128442291729378
2025-05-11,bihar,rohtas,34,85,1,222.0,348.0,,,120,570.0,4.710743801652892,,,0.0020109898833096658
2025-05-11,bihar,saharsa,90,85,0,168.0,408.0,,,175,576.0,3.272727272727273,,,0.0013971087610361891
2025-05-11,bihar,samastipur,122,77,0,299.0,422.0,,,199,721.0,3.605,,,0.0015389541088580575
2025-05-11,bihar,samstipur,0,3,0,0.0,4.0,,,3,4.0,1.0,,,0.0004268943436499466
2025-05-11,bihar,saran,128,247,1,285.0,436.0,,,376,721.0,1.9124668435013263,,,0.0008164212779087838
2025-05-11,bihar,sheikhpura,27,41,1,89.0,132.0,,,69,221.0,3.157142857142857,,,0.0013477664278091171
2025-05-11,bihar,sheohar,46,31,0,59.0,96.0,,,77,155.0,1.9871794871794872,,,0.0008483156828941246
2025-05-11,bihar,sitamarhi,280,185,9,356.0,538.0,,,474,894.0,1.8821052631578947,,,0.0008034600909958995
2025-05-11,bihar,siwan,126,188,1,189.0,340.0,,,315,529.0,1.6740506329113924,,,0.0007146427461734865
2025-05-11,bihar,supaul,196,176,5,225.0,339.0,,,377,564.0,1.492063492063492,,,0.0006369534651284918
2025-05-11,bihar,vaishali,180,218,0,236.0,360.0,,,398,596.0,1.493734335839599,,,0.0006376667388856345
2025-05-11,bihar,west champaran,164,321,14,306.0,427.0,,,499,733.0,1.466,,,0.0006258271077908216
2025-05-11,chandigarh,chandigarh,37,1,0,70.0,106.0,,,38,176.0,4.512820512820513,,,0.0019264975508305282
2025-05-11,chandigarh,rupnagar,1,0,0,,,,,1,,,,,0.0
2025-05-11,chhattisgarh,balod,23,1,0,150.0,160.0,,,24,310.0,12.4,,,0.005293489861259338
2025-05-11,chhattisgarh,baloda bazar,71,8,0,423.0,281.0,,,79,704.0,8.8,,,0.0037566702241195304
2025-05-11,chhattisgarh,balrampur,85,23,0,149.0,137.0,,,108,286.0,2.623853211009174,,,0.0011201080943475663
2025-05-11,chhattisgarh,bastar,35,50,0,175.0,154.0,,,85,329.0,3.8255813953488373,,,0.0016331190588468889
2025-05-11,chhattisgarh,bemetara,61,6,0,176.0,276.0,,,67,452.0,6.647058823529412,,,0.002837591813673175
2025-05-11,chhattisgarh,bijapur,27,14,0,40.0,70.0,,,41,110.0,2.619047619047619,,,0.0011180566143212888
2025-05-11,chhattisgarh,bilaspur,136,27,0,413.0,512.0,,,163,925.0,5.640243902439025,,,0.002407788218757321
2025-05-11,chhattisgarh,dakshin bastar dantewada,55,4,0,29.0,37.0,,,59,66.0,1.1,,,0.0004695837780149413
2025-05-11,chhattisgarh,dantewada,23,7,0,17.0,31.0,,,30,48.0,1.5483870967741935,,,0.0006609976933934657
2025-05-11,chhattisgarh,dhamtari,36,4,0,220.0,221.0,,,40,441.0,10.75609756097561,,,0.004591717208527474
2025-05-11,chhattisgarh,durg,60,4,0,1318.0,214.0,,,64,1532.0,23.56923076923077,,,0.010061571299564896
2025-05-11,chhattisgarh,gariyaband,21,5,0,81.0,184.0,,,26,265.0,9.814814814814815,,,0.004189888928416143
2025-05-11,chhattisgarh,gaurela-pendra-marwahi,2,1,0,6.0,2.0,,,3,8.0,2.0,,,0.0008537886872998932
2025-05-11,chhattisgarh,janjgir - champa,1,0,0,,,,,1,,,,,0.0
2025-05-11,chhattisgarh,janjgir-champa,67,7,0,248.0,501.0,,,74,749.0,9.986666666666666,,,0.004263251511917467
2025-05-11,chhattisgarh,jashpur,39,25,0,389.0,203.0,,,64,592.0,9.107692307692307,,,0.0038880223298579752
2025-05-11,chhattisgarh,kabeerdham,20,3,0,96.0,78.0,,,23,174.0,7.25,,,0.003094983991462113
2025-05-11,chhattisgarh,kanker,35,6,0,63.0,160.0,,,41,223.0,5.309523809523809,,,0.0022666056817604308
2025-05-11,chhattisgarh,kawardha,49,2,0,103.0,174.0,,,51,277.0,5.326923076923077,,,0.0022740333305968307
2025-05-11,chhattisgarh,khairagarh chhuikhadan gandai,3,0,0,0.0,1.0,,,3,1.0,0.25,,,0.00010672358591248665
2025-05-11,chhattisgarh,kondagaon,67,34,0,74.0,151.0,,,101,225.0,2.2058823529411766,,,0.0009416786992278235
2025-05-11,chhattisgarh,korba,54,13,0,112.0,339.0,,,67,451.0,6.632352941176471,,,0.0028313139556783227
2025-05-11,chhattisgarh,koriya,15,10,0,91.0,164.0,,,25,255.0,9.807692307692308,,,0.004186848370412938
2025-05-11,chhattisgarh,mahasamund,46,11,0,258.0,192.0,,,57,450.0,7.758620689655173,,,0.003312111286939241
2025-05-11,chhattisgarh,manendragarh–chirmiri–bharatpur,6,2,0,0.0,2.0,,,8,2.0,0.2222222222222222,,,9.486540969998814e-05
2025-05-11,chhattisgarh,mohla-manpur-ambagarh chouki,1,1,0,3.0,3.0,,,2,6.0,2.0,,,0.0008537886872998932
2025-05-11,chhattisgarh,mungeli,46,8,0,154.0,320.0,,,54,474.0,8.618181818181819,,,0.003679053070728631
2025-05-11,chhattisgarh,narayanpur,10,7,0,15.0,36.0,,,17,51.0,2.8333333333333335,,,0.001209533973674849
2025-05-11,chhattisgarh,raigarh,52,4,0,395.0,640.0,,,56,1035.0,18.157894736842106,,,0.007751502555749031
2025-05-11,chhattisgarh,raipur,131,24,0,289.0,500.0,,,155,789.0,5.0576923076923075,,,0.0021591002380756917
2025-05-11,chhattisgarh,rajnandgaon,102,18,0,450.0,323.0,,,120,773.0,6.3884297520661155,,,0.0027271845259620557
2025-05-11,chhattisgarh,sakti,5,2,0,6.0,14.0,,,7,20.0,2.5,,,0.0010672358591248667
2025-05-11,chhattisgarh,sarangarh-bilaigarh,3,2,0,0.0,13.0,,,5,13.0,2.1666666666666665,,,0.0009249377445748843
2025-05-11,chhattisgarh,sukma,8,6,0,30.0,38.0,,,14,68.0,4.533333333333333,,,0.001935254357879758
2025-05-11,chhattisgarh,surajpur,38,10,0,144.0,278.0,,,48,422.0,8.612244897959183,,,0.003676518633066887
2025-05-11,chhattisgarh,surguja,49,20,0,162.0,204.0,,,69,366.0,5.228571428571429,,,0.0022320475682268636
2025-05-11,chhattisgarh,uttar bastar kanker,13,3,0,27.0,105.0,,,16,132.0,7.764705882352941,,,0.0033147090212819383
2025-05-11,dadra and nagar haveli,dadra and nagar haveli,2,0,0,30.0,31.0,,,2,61.0,20.333333333333332,,,0.008680184987548915
2025-05-11,daman and diu,diu,1,0,0,5.0,3.0,,,1,8.0,4.0,,,0.0017075773745997864
2025-05-11,delhi,central delhi,26,11,2,60.0,96.0,,,39,156.0,3.9,,,0.0016648879402347918
2025-05-11,delhi,east delhi,65,21,0,181.0,225.0,,,86,406.0,4.666666666666667,,,0.001992173603699751
2025-05-11,delhi,najafgarh,1,0,0,0.0,1.0,,,1,1.0,0.5,,,0.0002134471718249733
2025-05-11,delhi,new delhi,2,1,0,2.0,7.0,,,3,9.0,2.25,,,0.0009605122732123799
2025-05-11,delhi,north delhi,43,23,0,52.0,120.0,,,66,172.0,2.5671641791044775,,,0.00109590786728046
2025-05-11,delhi,north east,24,13,0,1.0,121.0,,,37,122.0,3.210526315789474,,,0.0013705555243498286
2025-05-11,delhi,north east delhi,81,29,1,211.0,193.0,,,111,404.0,3.607142857142857,,,0.0015398688824515931
2025-05-11,delhi,north west delhi,140,30,2,357.0,497.0,,,172,854.0,4.936416184971098,,,0.0021073281472662104
2025-05-11,delhi,shahdara,7,3,0,11.0,21.0,,,10,32.0,2.909090909090909,,,0.0012418744542543902
2025-05-11,delhi,south delhi,150,29,2,273.0,365.0,,,181,638.0,3.5054945054945055,,,0.0014964757760915711
2025-05-11,delhi,south east delhi,1,1,0,1.0,0.0,,,2,1.0,0.3333333333333333,,,0.0001422981145499822
2025-05-11,delhi,south west delhi,56,23,5,130.0,191.0,,,84,321.0,3.776470588235294,,,0.0016121539330780335
2025-05-11,delhi,west delhi,87,29,0,177.0,220.0,,,116,397.0,3.393162393162393,,,0.0014485218327267419
2025-05-11,goa,north goa,27,5,0,100.0,98.0,,,32,198.0,6.0,,,0.0025613660618996796
2025-05-11,goa,south goa,18,4,0,104.0,81.0,,,22,185.0,8.043478260869565,,,0.003433715372836527
2025-05-11,gujarat,ahmadabad,12,4,0,4.0,51.0,,,16,55.0,3.235294117647059,,,0.0013811287588674742
2025-05-11,gujarat,ahmedabad,160,80,5,367.0,560.0,,,245,927.0,3.768292682926829,,,0.0016086628315589453
2025-05-11,gujarat,amreli,18,4,0,65.0,101.0,,,22,166.0,7.217391304347826,,,0.003081063523734397
2025-05-11,gujarat,anand,41,4,1,82.0,140.0,,,46,222.0,4.723404255319149,,,0.0020163945593678328
2025-05-11,gujarat,arvalli,5,1,0,19.0,19.0,,,6,38.0,5.428571428571429,,,0.002317426436956853
2025-05-11,gujarat,banaskantha,44,11,0,113.0,171.0,,,55,284.0,5.071428571428571,,,0.0021649641713675865
2025-05-11,gujarat,bharuch,29,5,0,114.0,71.0,,,34,185.0,5.285714285714286,,,0.0022564415307211464
2025-05-11,gujarat,bhavnagar,68,13,0,136.0,195.0,,,81,331.0,4.036585365853658,,,0.001723195460343077
2025-05-11,gujarat,botad,12,0,0,18.0,22.0,,,12,40.0,3.076923076923077,,,0.0013135210573844514
2025-05-11,gujarat,chhotaudepur,10,2,0,27.0,33.0,,,12,60.0,4.615384615384615,,,0.0019702815860766763
2025-05-11,gujarat,dahod,41,21,0,110.0,139.0,,,62,249.0,3.9523809523809526,,,0.0016872490725212176
2025-05-11,gujarat,devbhumi dwarka,10,3,0,19.0,15.0,,,13,34.0,2.4285714285714284,,,0.001036743406007013
2025-05-11,gujarat,dohad,13,7,0,2.0,45.0,,,20,47.0,2.238095238095238,,,0.0009554301976927377
2025-05-11,gujarat,gandhinagar,28,6,4,53.0,98.0,,,38,151.0,3.871794871794872,,,0.0016528473305421011
2025-05-11,gujarat,gir somnath,21,2,0,65.0,35.0,,,23,100.0,4.166666666666667,,,0.0017787264318747777
2025-05-11,gujarat,jamnagar,28,4,2,89.0,106.0,,,34,195.0,5.571428571428571,,,0.0023784113431925594
2025-05-11,gujarat,junagadh,35,6,0,88.0,218.0,,,41,306.0,7.285714285714286,,,0.0031102302180210394
2025-05-11,gujarat,kachchh,49,20,2,143.0,156.0,,,71,299.0,4.152777777777778,,,0.0017727973437685284
2025-05-11,gujarat,kheda,55,3,0,86.0,169.0,,,58,255.0,4.322033898305085,,,0.0018450518242497692
2025-05-11,gujarat,mahesana,39,5,0,85.0,162.0,,,44,247.0,5.488888888888889,,,0.002343175619589707
2025-05-11,gujarat,mahisagar,7,1,0,28.0,44.0,,,8,72.0,8.0,,,0.0034151547491995727
2025-05-11,gujarat,morbi,18,3,0,42.0,30.0,,,21,72.0,3.272727272727273,,,0.0013971087610361891
2025-05-11,gujarat,narmada,3,0,0,27.0,44.0,,,3,71.0,17.75,,,0.0075773745997865525
2025-05-11,gujarat,navsari,23,1,0,62.0,74.0,,,24,136.0,5.44,,,0.00232230522945571
2025-05-11,gujarat,panch mahals,1,0,0,0.0,2.0,,,1,2.0,1.0,,,0.0004268943436499466
2025-05-11,gujarat,panchmahals,32,5,0,79.0,165.0,,,37,244.0,6.421052631578948,,,0.0027411110486996572
